,AA,C,C_depth,F,F_depth,F_fit,F_fit_depth,F_fit_params,F_fit_r,F_r,Psuc,beta,hamiltonian,nqubits,trial
2,110.75158816139621,156.62639803220605,78.31319901610303,128.67955431672416,96.38197815751741,93.04026230341714,83.97795566002472,[4.79114075],2,3,0.5,52,maxcut,2,572
3,158.94093762266712,224.77642960227197,112.38821480113599,175.3795669585321,131.3955036272782,127.63016442354534,118.31110165285149,[5.1423533],2,3,0.5,77,maxcut,2,572
4,207.0654352645047,292.83474684975073,146.41737342487536,221.3187088317307,176.7245552932916,162.04053319367142,152.44225470359024,[5.46676198],2,4,0.5,102,maxcut,2,572
5,255.16243610842565,360.85417775269394,180.42708887634697,264.6950246295905,211.4120918311603,199.53788741545242,188.08907995845885,[9.85101281],3,4,0.5,127,maxcut,2,572
6,303.2452268758249,428.85351257269787,214.42675628634893,307.8049614079482,245.8902028491184,233.72106354549933,222.15725039845273,[10.16486209],3,4,0.5,152,maxcut,2,572
7,351.31972136779154,496.84111468746767,248.42055734373383,350.7512796892174,280.2397795033896,264.7643575188715,254.66740723876208,[6.07764978],2,4,0.5,177,maxcut,2,572
8,399.3889515985054,564.821272012578,282.410636006289,393.1252391342876,327.0159421217618,299.792671576963,288.37072827669874,[6.52621553],2,5,0.5,202,maxcut,2,572
9,447.4546325471253,632.7964098948144,316.3982049474072,434.37830886944704,361.38374692199847,333.5850090683033,322.47074678754734,[6.59529441],2,5,0.5,227,maxcut,2,572
10,495.5178072230305,700.7680033721866,350.3840016860933,475.5446230363619,395.6809135844603,367.1755559648178,356.74642171448875,[6.4905296],2,5,0.5,252,maxcut,2,572
11,543.5791464218969,768.7370010930372,384.3685005465186,516.645810269279,429.92507705528084,401.76868237726393,390.5216135171733,[6.81308309],2,5,0.5,277,maxcut,2,572
12,591.6391011640636,836.7040408964464,418.3520204482232,557.6968586600631,464.1284510812031,439.08787410386014,425.8679086240511,[11.93451008],3,5,0.5,302,maxcut,2,572
13,639.697985887913,904.6695674654394,452.3347837327197,598.7084834468833,498.2997633619691,471.594391912699,458.3233325756032,[7.2012106],2,5,0.5,327,maxcut,2,572
14,687.7560265125369,972.6339002978597,486.31695014892983,638.6963262631735,546.5800076735015,504.1939714248375,492.5165227502609,[7.11981502],2,6,0.5,352,maxcut,2,572
15,735.8133895391429,1040.5972748619733,520.2986374309867,678.6163729076081,580.7904366316149,538.0263224442579,526.5693597441657,[7.15641217],2,6,0.5,377,maxcut,2,572
16,783.8702003799649,1108.559868517462,554.279934258731,718.5042856509066,614.9740629928745,571.6458567631822,560.7887415507182,[7.04010317],2,6,0.5,402,maxcut,2,572
17,831.926555296618,1176.5218173988078,588.2609086994039,758.3653256139717,649.1352809237967,605.8507009537376,594.658047747192,[7.22562077],2,6,0.5,427,maxcut,2,572
18,879.9825294046287,1244.483227735407,622.2416138677034,798.2036645022696,683.2775735492559,641.8590327103979,628.3523403447628,[7.56134806],2,6,0.5,452,maxcut,2,572
19,928.0381821776946,1312.444183635769,656.2220918178845,838.0226527868742,717.403737487856,677.1970004998875,663.8945940717446,[12.77052691],3,6,0.5,477,maxcut,2,572
20,976.0935613177274,1380.4047525605845,690.2023762802922,877.8250123603824,751.5160440836219,712.2392838994696,697.7162113521538,[13.07882052],3,6,0.5,502,maxcut,2,572
0,10.241556574013094,14.352903918717177,7.307892650345671,16.556212868471665,10.759806260910327,16.501031736905624,10.50245551632419,[1.99417339],2,2,0.5091577768325806,2,maxcut,2,573
1,62.336306103739766,88.15684952014954,44.07842476007477,78.16758709019865,52.114143921433794,60.99377810045761,48.62076517800506,[4.9394894],2,2,0.5,27,maxcut,2,573
2,110.75158816139621,156.62639803220605,78.31319901610303,128.67955431672416,96.38197815751741,93.04026230341714,83.97795566002472,[4.79114075],2,3,0.5,52,maxcut,2,573
3,158.94093762266712,224.77642960227197,112.38821480113599,175.3795669585321,131.3955036272782,127.63016442354534,118.31110165285149,[5.1423533],2,3,0.5,77,maxcut,2,573
4,207.0654352645047,292.83474684975073,146.41737342487536,221.3187088317307,176.7245552932916,162.04053319367142,152.44225470359024,[5.46676198],2,4,0.5,102,maxcut,2,573
5,255.16243610842565,360.85417775269394,180.42708887634697,264.6950246295905,211.4120918311603,199.53788741545242,188.08907995845885,[9.85101281],3,4,0.5,127,maxcut,2,573
6,303.2452268758249,428.85351257269787,214.42675628634893,307.8049614079482,245.8902028491184,233.72106354549933,222.15725039845273,[10.16486209],3,4,0.5,152,maxcut,2,573
7,351.31972136779154,496.84111468746767,248.42055734373383,350.7512796892174,280.2397795033896,264.7643575188715,254.66740723876208,[6.07764978],2,4,0.5,177,maxcut,2,573
8,399.3889515985054,564.821272012578,282.410636006289,393.1252391342876,327.0159421217618,299.792671576963,288.37072827669874,[6.52621553],2,5,0.5,202,maxcut,2,573
9,447.4546325471253,632.7964098948144,316.3982049474072,434.37830886944704,361.38374692199847,333.5850090683033,322.47074678754734,[6.59529441],2,5,0.5,227,maxcut,2,573
10,495.5178072230305,700.7680033721866,350.3840016860933,475.5446230363619,395.6809135844603,367.1755559648178,356.74642171448875,[6.4905296],2,5,0.5,252,maxcut,2,573
11,543.5791464218969,768.7370010930372,384.3685005465186,516.645810269279,429.92507705528084,401.76868237726393,390.5216135171733,[6.81308309],2,5,0.5,277,maxcut,2,573
12,591.6391011640636,836.7040408964464,418.3520204482232,557.6968586600631,464.1284510812031,439.08787410386014,425.8679086240511,[11.93451008],3,5,0.5,302,maxcut,2,573
13,639.697985887913,904.6695674654394,452.3347837327197,598.7084834468833,498.2997633619691,471.594391912699,458.3233325756032,[7.2012106],2,5,0.5,327,maxcut,2,573
14,687.7560265125369,972.6339002978597,486.31695014892983,638.6963262631735,546.5800076735015,504.1939714248375,492.5165227502609,[7.11981502],2,6,0.5,352,maxcut,2,573
15,735.8133895391429,1040.5972748619733,520.2986374309867,678.6163729076081,580.7904366316149,538.0263224442579,526.5693597441657,[7.15641217],2,6,0.5,377,maxcut,2,573
16,783.8702003799649,1108.559868517462,554.279934258731,718.5042856509066,614.9740629928745,571.6458567631822,560.7887415507182,[7.04010317],2,6,0.5,402,maxcut,2,573
17,831.926555296618,1176.5218173988078,588.2609086994039,758.3653256139717,649.1352809237967,605.8507009537376,594.658047747192,[7.22562077],2,6,0.5,427,maxcut,2,573
18,879.9825294046287,1244.483227735407,622.2416138677034,798.2036645022696,683.2775735492559,641.8590327103979,628.3523403447628,[7.56134806],2,6,0.5,452,maxcut,2,573
19,928.0381821776946,1312.444183635769,656.2220918178845,838.0226527868742,717.403737487856,677.1970004998875,663.8945940717446,[12.77052691],3,6,0.5,477,maxcut,2,573
20,976.0935613177274,1380.4047525605845,690.2023762802922,877.8250123603824,751.5160440836219,712.2392838994696,697.7162113521538,[13.07882052],3,6,0.5,502,maxcut,2,573
0,10.241556574013094,14.352903918717177,7.307892650345671,16.556212868471665,10.759806260910327,16.501031736905624,10.50245551632419,[1.99417339],2,2,0.5091577768325806,2,maxcut,2,574
1,62.336306103739766,88.15684952014954,44.07842476007477,78.16758709019865,52.114143921433794,60.99377810045761,48.62076517800506,[4.9394894],2,2,0.5,27,maxcut,2,574
2,110.75158816139621,156.62639803220605,78.31319901610303,128.67955431672416,96.38197815751741,93.04026230341714,83.97795566002472,[4.79114075],2,3,0.5,52,maxcut,2,574
3,158.94093762266712,224.77642960227197,112.38821480113599,175.3795669585321,131.3955036272782,127.63016442354534,118.31110165285149,[5.1423533],2,3,0.5,77,maxcut,2,574
4,207.0654352645047,292.83474684975073,146.41737342487536,221.3187088317307,176.7245552932916,162.04053319367142,152.44225470359024,[5.46676198],2,4,0.5,102,maxcut,2,574
5,255.16243610842565,360.85417775269394,180.42708887634697,264.6950246295905,211.4120918311603,199.53788741545242,188.08907995845885,[9.85101281],3,4,0.5,127,maxcut,2,574
6,303.2452268758249,428.85351257269787,214.42675628634893,307.8049614079482,245.8902028491184,233.72106354549933,222.15725039845273,[10.16486209],3,4,0.5,152,maxcut,2,574
7,351.31972136779154,496.84111468746767,248.42055734373383,350.7512796892174,280.2397795033896,264.7643575188715,254.66740723876208,[6.07764978],2,4,0.5,177,maxcut,2,574
8,399.3889515985054,564.821272012578,282.410636006289,393.1252391342876,327.0159421217618,299.792671576963,288.37072827669874,[6.52621553],2,5,0.5,202,maxcut,2,574
9,447.4546325471253,632.7964098948144,316.3982049474072,434.37830886944704,361.38374692199847,333.5850090683033,322.47074678754734,[6.59529441],2,5,0.5,227,maxcut,2,574
10,495.5178072230305,700.7680033721866,350.3840016860933,475.5446230363619,395.6809135844603,367.1755559648178,356.74642171448875,[6.4905296],2,5,0.5,252,maxcut,2,574
11,543.5791464218969,768.7370010930372,384.3685005465186,516.645810269279,429.92507705528084,401.76868237726393,390.5216135171733,[6.81308309],2,5,0.5,277,maxcut,2,574
12,591.6391011640636,836.7040408964464,418.3520204482232,557.6968586600631,464.1284510812031,439.08787410386014,425.8679086240511,[11.93451008],3,5,0.5,302,maxcut,2,574
13,639.697985887913,904.6695674654394,452.3347837327197,598.7084834468833,498.2997633619691,471.594391912699,458.3233325756032,[7.2012106],2,5,0.5,327,maxcut,2,574
14,687.7560265125369,972.6339002978597,486.31695014892983,638.6963262631735,546.5800076735015,504.1939714248375,492.5165227502609,[7.11981502],2,6,0.5,352,maxcut,2,574
15,735.8133895391429,1040.5972748619733,520.2986374309867,678.6163729076081,580.7904366316149,538.0263224442579,526.5693597441657,[7.15641217],2,6,0.5,377,maxcut,2,574
16,783.8702003799649,1108.559868517462,554.279934258731,718.5042856509066,614.9740629928745,571.6458567631822,560.7887415507182,[7.04010317],2,6,0.5,402,maxcut,2,574
17,831.926555296618,1176.5218173988078,588.2609086994039,758.3653256139717,649.1352809237967,605.8507009537376,594.658047747192,[7.22562077],2,6,0.5,427,maxcut,2,574
18,879.9825294046287,1244.483227735407,622.2416138677034,798.2036645022696,683.2775735492559,641.8590327103979,628.3523403447628,[7.56134806],2,6,0.5,452,maxcut,2,574
19,928.0381821776946,1312.444183635769,656.2220918178845,838.0226527868742,717.403737487856,677.1970004998875,663.8945940717446,[12.77052691],3,6,0.5,477,maxcut,2,574
20,976.0935613177274,1380.4047525605845,690.2023762802922,877.8250123603824,751.5160440836219,712.2392838994696,697.7162113521538,[13.07882052],3,6,0.5,502,maxcut,2,574
0,10.241556574013094,14.352903918717177,7.307892650345671,16.556212868471665,10.759806260910327,16.501031736905624,10.50245551632419,[1.99417339],2,2,0.5091577768325806,2,maxcut,2,575
1,62.336306103739766,88.15684952014954,44.07842476007477,78.16758709019865,52.114143921433794,60.99377810045761,48.62076517800506,[4.9394894],2,2,0.5,27,maxcut,2,575
2,110.75158816139621,156.62639803220605,78.31319901610303,128.67955431672416,96.38197815751741,93.04026230341714,83.97795566002472,[4.79114075],2,3,0.5,52,maxcut,2,575
3,158.94093762266712,224.77642960227197,112.38821480113599,175.3795669585321,131.3955036272782,127.63016442354534,118.31110165285149,[5.1423533],2,3,0.5,77,maxcut,2,575
4,207.0654352645047,292.83474684975073,146.41737342487536,221.3187088317307,176.7245552932916,162.04053319367142,152.44225470359024,[5.46676198],2,4,0.5,102,maxcut,2,575
5,255.16243610842565,360.85417775269394,180.42708887634697,264.6950246295905,211.4120918311603,199.53788741545242,188.08907995845885,[9.85101281],3,4,0.5,127,maxcut,2,575
6,303.2452268758249,428.85351257269787,214.42675628634893,307.8049614079482,245.8902028491184,233.72106354549933,222.15725039845273,[10.16486209],3,4,0.5,152,maxcut,2,575
7,351.31972136779154,496.84111468746767,248.42055734373383,350.7512796892174,280.2397795033896,264.7643575188715,254.66740723876208,[6.07764978],2,4,0.5,177,maxcut,2,575
8,399.3889515985054,564.821272012578,282.410636006289,393.1252391342876,327.0159421217618,299.792671576963,288.37072827669874,[6.52621553],2,5,0.5,202,maxcut,2,575
9,447.4546325471253,632.7964098948144,316.3982049474072,434.37830886944704,361.38374692199847,333.5850090683033,322.47074678754734,[6.59529441],2,5,0.5,227,maxcut,2,575
10,495.5178072230305,700.7680033721866,350.3840016860933,475.5446230363619,395.6809135844603,367.1755559648178,356.74642171448875,[6.4905296],2,5,0.5,252,maxcut,2,575
11,543.5791464218969,768.7370010930372,384.3685005465186,516.645810269279,429.92507705528084,401.76868237726393,390.5216135171733,[6.81308309],2,5,0.5,277,maxcut,2,575
12,591.6391011640636,836.7040408964464,418.3520204482232,557.6968586600631,464.1284510812031,439.08787410386014,425.8679086240511,[11.93451008],3,5,0.5,302,maxcut,2,575
13,639.697985887913,904.6695674654394,452.3347837327197,598.7084834468833,498.2997633619691,471.594391912699,458.3233325756032,[7.2012106],2,5,0.5,327,maxcut,2,575
14,687.7560265125369,972.6339002978597,486.31695014892983,638.6963262631735,546.5800076735015,504.1939714248375,492.5165227502609,[7.11981502],2,6,0.5,352,maxcut,2,575
15,735.8133895391429,1040.5972748619733,520.2986374309867,678.6163729076081,580.7904366316149,538.0263224442579,526.5693597441657,[7.15641217],2,6,0.5,377,maxcut,2,575
16,783.8702003799649,1108.559868517462,554.279934258731,718.5042856509066,614.9740629928745,571.6458567631822,560.7887415507182,[7.04010317],2,6,0.5,402,maxcut,2,575
17,831.926555296618,1176.5218173988078,588.2609086994039,758.3653256139717,649.1352809237967,605.8507009537376,594.658047747192,[7.22562077],2,6,0.5,427,maxcut,2,575
18,879.9825294046287,1244.483227735407,622.2416138677034,798.2036645022696,683.2775735492559,641.8590327103979,628.3523403447628,[7.56134806],2,6,0.5,452,maxcut,2,575
19,928.0381821776946,1312.444183635769,656.2220918178845,838.0226527868742,717.403737487856,677.1970004998875,663.8945940717446,[12.77052691],3,6,0.5,477,maxcut,2,575
20,976.0935613177274,1380.4047525605845,690.2023762802922,877.8250123603824,751.5160440836219,712.2392838994696,697.7162113521538,[13.07882052],3,6,0.5,502,maxcut,2,575
0,10.241556574013094,14.352903918717177,7.307892650345671,16.556212868471665,10.759806260910327,16.501031736905624,10.50245551632419,[1.99417339],2,2,0.5091577768325806,2,maxcut,2,576
1,62.336306103739766,88.15684952014954,44.07842476007477,78.16758709019865,52.114143921433794,60.99377810045761,48.62076517800506,[4.9394894],2,2,0.5,27,maxcut,2,576
2,110.75158816139621,156.62639803220605,78.31319901610303,128.67955431672416,96.38197815751741,93.04026230341714,83.97795566002472,[4.79114075],2,3,0.5,52,maxcut,2,576
3,158.94093762266712,224.77642960227197,112.38821480113599,175.3795669585321,131.3955036272782,127.63016442354534,118.31110165285149,[5.1423533],2,3,0.5,77,maxcut,2,576
4,207.0654352645047,292.83474684975073,146.41737342487536,221.3187088317307,176.7245552932916,162.04053319367142,152.44225470359024,[5.46676198],2,4,0.5,102,maxcut,2,576
5,255.16243610842565,360.85417775269394,180.42708887634697,264.6950246295905,211.4120918311603,199.53788741545242,188.08907995845885,[9.85101281],3,4,0.5,127,maxcut,2,576
6,303.2452268758249,428.85351257269787,214.42675628634893,307.8049614079482,245.8902028491184,233.72106354549933,222.15725039845273,[10.16486209],3,4,0.5,152,maxcut,2,576
7,351.31972136779154,496.84111468746767,248.42055734373383,350.7512796892174,280.2397795033896,264.7643575188715,254.66740723876208,[6.07764978],2,4,0.5,177,maxcut,2,576
8,399.3889515985054,564.821272012578,282.410636006289,393.1252391342876,327.0159421217618,299.792671576963,288.37072827669874,[6.52621553],2,5,0.5,202,maxcut,2,576
9,447.4546325471253,632.7964098948144,316.3982049474072,434.37830886944704,361.38374692199847,333.5850090683033,322.47074678754734,[6.59529441],2,5,0.5,227,maxcut,2,576
10,495.5178072230305,700.7680033721866,350.3840016860933,475.5446230363619,395.6809135844603,367.1755559648178,356.74642171448875,[6.4905296],2,5,0.5,252,maxcut,2,576
11,543.5791464218969,768.7370010930372,384.3685005465186,516.645810269279,429.92507705528084,401.76868237726393,390.5216135171733,[6.81308309],2,5,0.5,277,maxcut,2,576
12,591.6391011640636,836.7040408964464,418.3520204482232,557.6968586600631,464.1284510812031,439.08787410386014,425.8679086240511,[11.93451008],3,5,0.5,302,maxcut,2,576
13,639.697985887913,904.6695674654394,452.3347837327197,598.7084834468833,498.2997633619691,471.594391912699,458.3233325756032,[7.2012106],2,5,0.5,327,maxcut,2,576
14,687.7560265125369,972.6339002978597,486.31695014892983,638.6963262631735,546.5800076735015,504.1939714248375,492.5165227502609,[7.11981502],2,6,0.5,352,maxcut,2,576
15,735.8133895391429,1040.5972748619733,520.2986374309867,678.6163729076081,580.7904366316149,538.0263224442579,526.5693597441657,[7.15641217],2,6,0.5,377,maxcut,2,576
16,783.8702003799649,1108.559868517462,554.279934258731,718.5042856509066,614.9740629928745,571.6458567631822,560.7887415507182,[7.04010317],2,6,0.5,402,maxcut,2,576
17,831.926555296618,1176.5218173988078,588.2609086994039,758.3653256139717,649.1352809237967,605.8507009537376,594.658047747192,[7.22562077],2,6,0.5,427,maxcut,2,576
18,879.9825294046287,1244.483227735407,622.2416138677034,798.2036645022696,683.2775735492559,641.8590327103979,628.3523403447628,[7.56134806],2,6,0.5,452,maxcut,2,576
19,928.0381821776946,1312.444183635769,656.2220918178845,838.0226527868742,717.403737487856,677.1970004998875,663.8945940717446,[12.77052691],3,6,0.5,477,maxcut,2,576
20,976.0935613177274,1380.4047525605845,690.2023762802922,877.8250123603824,751.5160440836219,712.2392838994696,697.7162113521538,[13.07882052],3,6,0.5,502,maxcut,2,576
0,10.241556574013094,14.352903918717177,7.307892650345671,16.556212868471665,10.759806260910327,16.501031736905624,10.50245551632419,[1.99417339],2,2,0.5091577768325806,2,maxcut,2,577
1,62.336306103739766,88.15684952014954,44.07842476007477,78.16758709019865,52.114143921433794,60.99377810045761,48.62076517800506,[4.9394894],2,2,0.5,27,maxcut,2,577
2,110.75158816139621,156.62639803220605,78.31319901610303,128.67955431672416,96.38197815751741,93.04026230341714,83.97795566002472,[4.79114075],2,3,0.5,52,maxcut,2,577
3,158.94093762266712,224.77642960227197,112.38821480113599,175.3795669585321,131.3955036272782,127.63016442354534,118.31110165285149,[5.1423533],2,3,0.5,77,maxcut,2,577
4,207.0654352645047,292.83474684975073,146.41737342487536,221.3187088317307,176.7245552932916,162.04053319367142,152.44225470359024,[5.46676198],2,4,0.5,102,maxcut,2,577
5,255.16243610842565,360.85417775269394,180.42708887634697,264.6950246295905,211.4120918311603,199.53788741545242,188.08907995845885,[9.85101281],3,4,0.5,127,maxcut,2,577
6,303.2452268758249,428.85351257269787,214.42675628634893,307.8049614079482,245.8902028491184,233.72106354549933,222.15725039845273,[10.16486209],3,4,0.5,152,maxcut,2,577
7,351.31972136779154,496.84111468746767,248.42055734373383,350.7512796892174,280.2397795033896,264.7643575188715,254.66740723876208,[6.07764978],2,4,0.5,177,maxcut,2,577
8,399.3889515985054,564.821272012578,282.410636006289,393.1252391342876,327.0159421217618,299.792671576963,288.37072827669874,[6.52621553],2,5,0.5,202,maxcut,2,577
9,447.4546325471253,632.7964098948144,316.3982049474072,434.37830886944704,361.38374692199847,333.5850090683033,322.47074678754734,[6.59529441],2,5,0.5,227,maxcut,2,577
10,495.5178072230305,700.7680033721866,350.3840016860933,475.5446230363619,395.6809135844603,367.1755559648178,356.74642171448875,[6.4905296],2,5,0.5,252,maxcut,2,577
11,543.5791464218969,768.7370010930372,384.3685005465186,516.645810269279,429.92507705528084,401.76868237726393,390.5216135171733,[6.81308309],2,5,0.5,277,maxcut,2,577
12,591.6391011640636,836.7040408964464,418.3520204482232,557.6968586600631,464.1284510812031,439.08787410386014,425.8679086240511,[11.93451008],3,5,0.5,302,maxcut,2,577
13,639.697985887913,904.6695674654394,452.3347837327197,598.7084834468833,498.2997633619691,471.594391912699,458.3233325756032,[7.2012106],2,5,0.5,327,maxcut,2,577
14,687.7560265125369,972.6339002978597,486.31695014892983,638.6963262631735,546.5800076735015,504.1939714248375,492.5165227502609,[7.11981502],2,6,0.5,352,maxcut,2,577
15,735.8133895391429,1040.5972748619733,520.2986374309867,678.6163729076081,580.7904366316149,538.0263224442579,526.5693597441657,[7.15641217],2,6,0.5,377,maxcut,2,577
16,783.8702003799649,1108.559868517462,554.279934258731,718.5042856509066,614.9740629928745,571.6458567631822,560.7887415507182,[7.04010317],2,6,0.5,402,maxcut,2,577
17,831.926555296618,1176.5218173988078,588.2609086994039,758.3653256139717,649.1352809237967,605.8507009537376,594.658047747192,[7.22562077],2,6,0.5,427,maxcut,2,577
18,879.9825294046287,1244.483227735407,622.2416138677034,798.2036645022696,683.2775735492559,641.8590327103979,628.3523403447628,[7.56134806],2,6,0.5,452,maxcut,2,577
19,928.0381821776946,1312.444183635769,656.2220918178845,838.0226527868742,717.403737487856,677.1970004998875,663.8945940717446,[12.77052691],3,6,0.5,477,maxcut,2,577
20,976.0935613177274,1380.4047525605845,690.2023762802922,877.8250123603824,751.5160440836219,712.2392838994696,697.7162113521538,[13.07882052],3,6,0.5,502,maxcut,2,577
0,10.241556574013094,14.352903918717177,7.307892650345671,16.556212868471665,10.759806260910327,16.501031736905624,10.50245551632419,[1.99417339],2,2,0.5091577768325806,2,maxcut,2,578
1,62.336306103739766,88.15684952014954,44.07842476007477,78.16758709019865,52.114143921433794,60.99377810045761,48.62076517800506,[4.9394894],2,2,0.5,27,maxcut,2,578
2,110.75158816139621,156.62639803220605,78.31319901610303,128.67955431672416,96.38197815751741,93.04026230341714,83.97795566002472,[4.79114075],2,3,0.5,52,maxcut,2,578
3,158.94093762266712,224.77642960227197,112.38821480113599,175.3795669585321,131.3955036272782,127.63016442354534,118.31110165285149,[5.1423533],2,3,0.5,77,maxcut,2,578
4,207.0654352645047,292.83474684975073,146.41737342487536,221.3187088317307,176.7245552932916,162.04053319367142,152.44225470359024,[5.46676198],2,4,0.5,102,maxcut,2,578
5,255.16243610842565,360.85417775269394,180.42708887634697,264.6950246295905,211.4120918311603,199.53788741545242,188.08907995845885,[9.85101281],3,4,0.5,127,maxcut,2,578
6,303.2452268758249,428.85351257269787,214.42675628634893,307.8049614079482,245.8902028491184,233.72106354549933,222.15725039845273,[10.16486209],3,4,0.5,152,maxcut,2,578
7,351.31972136779154,496.84111468746767,248.42055734373383,350.7512796892174,280.2397795033896,264.7643575188715,254.66740723876208,[6.07764978],2,4,0.5,177,maxcut,2,578
8,399.3889515985054,564.821272012578,282.410636006289,393.1252391342876,327.0159421217618,299.792671576963,288.37072827669874,[6.52621553],2,5,0.5,202,maxcut,2,578
9,447.4546325471253,632.7964098948144,316.3982049474072,434.37830886944704,361.38374692199847,333.5850090683033,322.47074678754734,[6.59529441],2,5,0.5,227,maxcut,2,578
10,495.5178072230305,700.7680033721866,350.3840016860933,475.5446230363619,395.6809135844603,367.1755559648178,356.74642171448875,[6.4905296],2,5,0.5,252,maxcut,2,578
11,543.5791464218969,768.7370010930372,384.3685005465186,516.645810269279,429.92507705528084,401.76868237726393,390.5216135171733,[6.81308309],2,5,0.5,277,maxcut,2,578
12,591.6391011640636,836.7040408964464,418.3520204482232,557.6968586600631,464.1284510812031,439.08787410386014,425.8679086240511,[11.93451008],3,5,0.5,302,maxcut,2,578
13,639.697985887913,904.6695674654394,452.3347837327197,598.7084834468833,498.2997633619691,471.594391912699,458.3233325756032,[7.2012106],2,5,0.5,327,maxcut,2,578
14,687.7560265125369,972.6339002978597,486.31695014892983,638.6963262631735,546.5800076735015,504.1939714248375,492.5165227502609,[7.11981502],2,6,0.5,352,maxcut,2,578
15,735.8133895391429,1040.5972748619733,520.2986374309867,678.6163729076081,580.7904366316149,538.0263224442579,526.5693597441657,[7.15641217],2,6,0.5,377,maxcut,2,578
16,783.8702003799649,1108.559868517462,554.279934258731,718.5042856509066,614.9740629928745,571.6458567631822,560.7887415507182,[7.04010317],2,6,0.5,402,maxcut,2,578
17,831.926555296618,1176.5218173988078,588.2609086994039,758.3653256139717,649.1352809237967,605.8507009537376,594.658047747192,[7.22562077],2,6,0.5,427,maxcut,2,578
18,879.9825294046287,1244.483227735407,622.2416138677034,798.2036645022696,683.2775735492559,641.8590327103979,628.3523403447628,[7.56134806],2,6,0.5,452,maxcut,2,578
19,928.0381821776946,1312.444183635769,656.2220918178845,838.0226527868742,717.403737487856,677.1970004998875,663.8945940717446,[12.77052691],3,6,0.5,477,maxcut,2,578
20,976.0935613177274,1380.4047525605845,690.2023762802922,877.8250123603824,751.5160440836219,712.2392838994696,697.7162113521538,[13.07882052],3,6,0.5,502,maxcut,2,578
0,10.241556574013094,14.352903918717177,7.307892650345671,16.556212868471665,10.759806260910327,16.501031736905624,10.50245551632419,[1.99417339],2,2,0.5091577768325806,2,maxcut,2,579
1,62.336306103739766,88.15684952014954,44.07842476007477,78.16758709019865,52.114143921433794,60.99377810045761,48.62076517800506,[4.9394894],2,2,0.5,27,maxcut,2,579
2,110.75158816139621,156.62639803220605,78.31319901610303,128.67955431672416,96.38197815751741,93.04026230341714,83.97795566002472,[4.79114075],2,3,0.5,52,maxcut,2,579
3,158.94093762266712,224.77642960227197,112.38821480113599,175.3795669585321,131.3955036272782,127.63016442354534,118.31110165285149,[5.1423533],2,3,0.5,77,maxcut,2,579
4,207.0654352645047,292.83474684975073,146.41737342487536,221.3187088317307,176.7245552932916,162.04053319367142,152.44225470359024,[5.46676198],2,4,0.5,102,maxcut,2,579
5,255.16243610842565,360.85417775269394,180.42708887634697,264.6950246295905,211.4120918311603,199.53788741545242,188.08907995845885,[9.85101281],3,4,0.5,127,maxcut,2,579
6,303.2452268758249,428.85351257269787,214.42675628634893,307.8049614079482,245.8902028491184,233.72106354549933,222.15725039845273,[10.16486209],3,4,0.5,152,maxcut,2,579
7,351.31972136779154,496.84111468746767,248.42055734373383,350.7512796892174,280.2397795033896,264.7643575188715,254.66740723876208,[6.07764978],2,4,0.5,177,maxcut,2,579
8,399.3889515985054,564.821272012578,282.410636006289,393.1252391342876,327.0159421217618,299.792671576963,288.37072827669874,[6.52621553],2,5,0.5,202,maxcut,2,579
9,447.4546325471253,632.7964098948144,316.3982049474072,434.37830886944704,361.38374692199847,333.5850090683033,322.47074678754734,[6.59529441],2,5,0.5,227,maxcut,2,579
10,495.5178072230305,700.7680033721866,350.3840016860933,475.5446230363619,395.6809135844603,367.1755559648178,356.74642171448875,[6.4905296],2,5,0.5,252,maxcut,2,579
11,543.5791464218969,768.7370010930372,384.3685005465186,516.645810269279,429.92507705528084,401.76868237726393,390.5216135171733,[6.81308309],2,5,0.5,277,maxcut,2,579
12,591.6391011640636,836.7040408964464,418.3520204482232,557.6968586600631,464.1284510812031,439.08787410386014,425.8679086240511,[11.93451008],3,5,0.5,302,maxcut,2,579
13,639.697985887913,904.6695674654394,452.3347837327197,598.7084834468833,498.2997633619691,471.594391912699,458.3233325756032,[7.2012106],2,5,0.5,327,maxcut,2,579
14,687.7560265125369,972.6339002978597,486.31695014892983,638.6963262631735,546.5800076735015,504.1939714248375,492.5165227502609,[7.11981502],2,6,0.5,352,maxcut,2,579
15,735.8133895391429,1040.5972748619733,520.2986374309867,678.6163729076081,580.7904366316149,538.0263224442579,526.5693597441657,[7.15641217],2,6,0.5,377,maxcut,2,579
16,783.8702003799649,1108.559868517462,554.279934258731,718.5042856509066,614.9740629928745,571.6458567631822,560.7887415507182,[7.04010317],2,6,0.5,402,maxcut,2,579
17,831.926555296618,1176.5218173988078,588.2609086994039,758.3653256139717,649.1352809237967,605.8507009537376,594.658047747192,[7.22562077],2,6,0.5,427,maxcut,2,579
18,879.9825294046287,1244.483227735407,622.2416138677034,798.2036645022696,683.2775735492559,641.8590327103979,628.3523403447628,[7.56134806],2,6,0.5,452,maxcut,2,579
19,928.0381821776946,1312.444183635769,656.2220918178845,838.0226527868742,717.403737487856,677.1970004998875,663.8945940717446,[12.77052691],3,6,0.5,477,maxcut,2,579
20,976.0935613177274,1380.4047525605845,690.2023762802922,877.8250123603824,751.5160440836219,712.2392838994696,697.7162113521538,[13.07882052],3,6,0.5,502,maxcut,2,579
